customer_id,age,gender,tenure,num_claims,claim_amount_total,policy_type,premium,payment_method,region,previous_renewals,satisfaction_score,has_complaint,churn
107578,55,M,10,1,3035.58,basic,3597.88,credit_card,north,8,5.6,0,0
107579,73,M,4,1,7690.96,standard,3193.11,credit_card,east,4,4.7,0,0
107580,64,M,17,0,9253.95,standard,3723.35,credit_card,west,16,7.0,0,0
107581,27,M,6,2,8231.44,standard,2995.45,credit_card,north,8,7.9,0,0
107582,66,M,2,1,4259.67,standard,2860.34,credit_card,west,4,9.1,0,0
107583,58,M,15,1,5033.74,basic,2616.81,bank_transfer,east,17,3.8,1,1
107584,47,F,14,1,620.0,basic,3905.06,bank_transfer,north,14,5.5,0,0
107585,22,F,7,0,1666.68,premium,5652.97,bank_transfer,south,9,9.0,1,1
107586,48,M,19,0,5870.37,standard,3124.25,credit_card,east,21,6.1,0,0
107587,69,M,4,0,7401.4,basic,3134.77,bank_transfer,west,6,8.1,0,0
107588,40,M,2,0,14511.75,standard,3306.11,credit_card,south,4,7.4,0,0
107589,65,M,4,1,4251.79,standard,3331.19,cash,north,2,6.9,0,0
107590,57,M,8,0,1266.48,basic,3275.55,bank_transfer,east,8,4.4,1,0
107591,23,F,15,1,7251.78,basic,3109.22,credit_card,north,16,8.2,0,0
107592,55,M,13,0,2947.37,basic,3132.3,credit_card,west,12,8.9,0,0
107593,58,F,17,1,5286.14,basic,3341.02,credit_card,north,18,6.0,0,0
107594,44,M,6,0,12738.88,basic,2967.72,bank_transfer,north,8,7.4,0,0
107595,74,F,14,0,467.71,standard,4034.55,credit_card,west,14,6.6,0,0
107596,34,F,7,1,339.42,basic,3084.47,bank_transfer,north,6,6.5,0,0
107597,64,M,2,2,1946.71,basic,2976.04,credit_card,east,3,7.4,0,0
107598,30,M,10,1,4231.84,standard,3066.64,credit_card,south,10,5.4,0,0
107599,28,F,19,1,3987.48,standard,2921.03,credit_card,west,21,7.5,0,0
107600,41,F,17,0,3514.78,basic,3671.97,bank_transfer,west,19,8.1,0,0
107601,21,M,14,2,1735.77,basic,2590.17,credit_card,north,16,7.5,0,0
107602,63,M,9,0,7253.1,basic,3316.58,credit_card,north,8,7.0,0,0
107603,35,M,2,1,2693.06,standard,2513.31,bank_transfer,east,1,5.0,0,0
107604,60,M,14,0,8818.84,standard,3459.74,credit_card,west,16,6.6,0,0
107605,50,F,5,0,3081.32,basic,3521.82,credit_card,east,4,7.3,0,0
107606,27,F,10,1,1238.16,standard,3446.21,bank_transfer,north,11,8.1,0,1
107607,76,M,10,0,5096.85,standard,2897.69,bank_transfer,west,8,7.9,0,0
107608,48,M,18,1,6708.39,standard,2961.51,credit_card,south,18,4.7,0,0
107609,45,M,2,0,7993.03,standard,2999.02,credit_card,north,0,4.7,0,0
107610,77,F,12,1,915.65,premium,4781.76,cash,east,10,5.8,0,0
107611,20,F,7,2,5079.5,standard,2833.61,credit_card,north,7,5.1,0,0
107612,72,M,10,1,2294.94,basic,3020.04,credit_card,west,11,5.2,0,0
107613,31,M,10,2,6216.4,standard,3426.34,bank_transfer,west,9,1.6,0,0
107614,75,F,12,0,11487.27,basic,4108.45,bank_transfer,west,10,5.7,1,0
107615,32,M,2,1,1464.75,standard,3107.88,credit_card,east,0,6.6,0,0
107616,19,M,5,0,1792.87,basic,2850.79,bank_transfer,north,6,8.8,0,0
107617,41,M,9,1,3401.7,basic,3638.32,credit_card,south,10,8.5,1,1
107618,81,M,18,1,8636.2,premium,5768.74,bank_transfer,west,20,8.4,0,0
107619,41,M,11,1,5210.03,standard,3538.48,credit_card,north,13,6.8,0,0
107620,44,F,13,1,7754.44,premium,5679.28,credit_card,east,14,9.8,0,0
107621,54,F,10,0,3682.37,basic,3932.11,bank_transfer,east,8,6.7,1,1
107622,56,M,9,4,10071.04,basic,2188.21,credit_card,east,9,5.9,0,0
107623,80,M,2,1,2110.1,basic,2993.77,cash,west,0,6.2,0,0
107624,43,F,12,1,7100.39,standard,2784.35,credit_card,north,14,6.5,0,0
107625,82,M,17,1,2575.15,premium,5551.5,bank_transfer,east,15,8.1,1,0
107626,21,M,12,3,2042.77,standard,3386.8,cash,north,11,4.2,0,0
107627,46,M,13,1,2501.93,basic,3413.2,credit_card,east,12,7.7,0,0
107628,18,F,13,0,2564.09,standard,3067.31,credit_card,south,12,6.0,0,0
107629,67,M,6,1,1685.51,standard,3246.84,credit_card,east,7,6.9,0,0
107630,28,M,11,2,7151.44,basic,3414.05,bank_transfer,east,9,6.6,0,0
107631,76,M,3,4,11323.51,standard,2891.72,credit_card,north,3,6.0,0,0
107632,79,M,15,2,1224.97,standard,2866.07,bank_transfer,south,17,5.8,1,0
107633,53,F,18,3,6242.42,premium,5956.78,credit_card,east,19,4.0,0,0
107634,73,F,9,0,2590.72,basic,3508.04,cash,east,10,8.9,1,0
107635,38,M,15,0,1186.81,standard,1803.76,credit_card,east,14,7.2,0,0
107636,30,M,4,1,3287.47,standard,2620.06,credit_card,west,3,4.6,0,0
107637,26,F,15,2,1733.64,standard,3126.32,bank_transfer,north,14,10.0,0,0
107638,28,M,0,2,9837.04,standard,3278.17,cash,west,2,7.4,0,1
107639,18,F,4,1,4357.78,standard,2284.71,bank_transfer,west,3,8.5,0,0
107640,73,M,12,2,2262.21,standard,2727.27,bank_transfer,west,13,5.8,0,0
107641,48,M,12,1,5673.17,standard,3144.63,bank_transfer,east,11,9.0,0,0
107642,54,F,2,3,1156.3,standard,3104.37,credit_card,south,3,3.7,0,0
107643,64,M,16,0,11134.62,standard,3046.67,bank_transfer,south,14,7.4,0,0
107644,64,M,18,1,7803.01,standard,3481.73,credit_card,south,20,7.2,0,0
107645,75,F,4,2,13554.84,standard,2860.97,credit_card,west,2,4.6,0,0
107646,53,F,4,1,3386.24,basic,2469.36,credit_card,east,2,5.8,0,0
107647,49,F,14,0,9604.66,standard,3402.17,credit_card,east,14,6.9,0,0
107648,81,F,9,2,5642.59,basic,3441.85,credit_card,south,9,3.7,0,0
107649,59,M,11,2,3579.23,basic,3606.32,bank_transfer,south,10,6.6,0,0
107650,65,M,10,1,2138.89,standard,2698.71,bank_transfer,south,9,5.7,0,0
107651,47,M,0,0,3300.43,basic,3221.24,credit_card,south,1,6.9,0,0
107652,38,F,2,1,152.99,basic,3183.63,cash,east,3,7.9,0,0
107653,77,M,3,1,67.09,standard,3790.14,cash,west,5,7.5,1,1
107654,30,M,18,2,5688.35,standard,2946.65,credit_card,north,16,4.7,0,0
107655,18,F,19,2,13707.78,premium,5417.26,bank_transfer,east,17,6.0,0,0
107656,82,M,2,0,8575.33,premium,5022.98,credit_card,south,4,6.8,0,1
107657,50,M,17,3,10588.36,basic,2682.99,credit_card,east,16,4.6,0,0
107658,55,M,2,1,3271.25,basic,3586.72,bank_transfer,north,1,5.9,0,1
107659,42,M,6,2,5417.23,basic,2757.88,credit_card,south,5,5.3,0,0
107660,43,M,0,0,9307.16,standard,2667.95,bank_transfer,north,0,5.9,0,1
107661,76,M,18,1,6016.96,basic,3284.5,bank_transfer,west,19,4.4,1,1
107662,50,M,17,1,9829.13,basic,3010.97,credit_card,east,16,6.8,0,1
107663,58,M,1,1,15739.82,basic,3253.99,credit_card,east,0,5.6,1,0
107664,47,M,11,2,4844.89,basic,3222.67,credit_card,west,9,4.7,0,1
107665,74,M,16,0,2259.35,standard,2522.26,bank_transfer,north,16,5.8,0,0
107666,66,M,2,2,5998.85,premium,4323.68,bank_transfer,south,4,6.6,0,0
107667,65,M,11,0,2324.71,basic,3409.23,credit_card,south,13,4.9,1,0
107668,66,M,11,0,994.8,standard,2922.86,bank_transfer,south,13,9.6,0,0
107669,64,F,5,1,3988.25,basic,3073.06,credit_card,north,5,7.3,0,0
107670,73,F,9,2,1302.27,basic,3311.47,cash,east,10,5.3,0,0
107671,82,M,5,0,10573.13,standard,2648.76,bank_transfer,south,7,5.0,0,1
107672,29,M,13,1,102.38,basic,2739.22,credit_card,west,15,7.7,0,0
107673,23,M,1,2,10524.89,basic,3269.64,bank_transfer,east,3,5.2,0,0
107674,82,F,10,0,3424.86,premium,5038.23,credit_card,east,12,5.5,1,0
107675,42,F,14,0,9583.14,basic,3758.53,credit_card,north,15,5.8,0,0
107676,18,M,7,1,2800.51,standard,3388.58,credit_card,west,6,5.2,0,0
107677,49,F,12,1,538.76,standard,3378.26,bank_transfer,west,13,6.9,0,0
107678,20,F,18,1,7079.43,standard,4130.08,credit_card,east,19,5.8,0,0
107679,66,M,9,0,730.67,standard,2952.14,credit_card,east,7,8.1,0,1
107680,36,M,8,0,5632.92,basic,2971.07,credit_card,east,9,6.5,0,0
107681,77,M,17,2,3569.1,premium,5595.76,credit_card,south,15,6.8,0,0
107682,46,M,6,1,6612.03,standard,3101.29,credit_card,east,7,4.8,1,1
107683,67,M,2,0,3331.54,premium,4755.91,credit_card,south,2,7.2,0,0
107684,19,F,11,1,1037.96,premium,4958.31,credit_card,south,9,6.5,0,0
107685,73,M,14,0,3551.86,basic,2751.92,bank_transfer,north,14,7.0,0,0
107686,34,M,12,0,507.48,standard,3279.29,credit_card,south,13,6.3,0,0
107687,77,F,5,0,2134.83,standard,3377.24,bank_transfer,south,5,5.9,0,0
107688,53,M,7,3,6721.52,standard,3111.91,bank_transfer,north,8,4.7,0,0
107689,78,M,13,2,8909.78,premium,5572.3,cash,east,11,4.8,0,1
107690,34,M,2,2,5223.75,premium,5017.07,credit_card,east,2,6.9,0,0
107691,66,M,15,1,2934.29,basic,3182.74,credit_card,south,16,6.0,0,0
107692,77,M,17,0,3647.94,standard,3466.97,credit_card,north,16,4.1,0,0
107693,37,F,16,0,4676.07,basic,3225.0,bank_transfer,north,15,7.3,0,0
107694,67,M,17,1,4098.28,standard,3316.05,credit_card,north,18,5.0,0,0
107695,20,F,9,1,1993.58,basic,3143.24,credit_card,east,7,5.3,0,0
107696,60,M,16,1,7632.44,premium,4795.19,credit_card,west,18,10.0,0,0
107697,74,F,15,2,8204.8,premium,5411.31,credit_card,north,15,7.3,0,0
107698,67,F,1,1,1851.71,basic,2565.28,credit_card,north,3,5.7,0,0
107699,67,F,19,1,6124.53,standard,3227.88,credit_card,south,19,6.6,0,0
107700,54,M,3,0,11517.23,basic,3895.21,credit_card,north,3,6.5,1,0
107701,63,F,10,1,2170.75,standard,3635.05,credit_card,north,9,10.0,0,0
107702,59,F,6,2,4799.18,basic,2832.92,cash,south,6,6.5,0,0
107703,32,F,16,2,6315.33,basic,2934.98,credit_card,east,17,6.8,0,1
107704,50,M,18,5,24104.9,basic,3209.83,credit_card,north,18,2.2,1,1
107705,28,M,5,0,2915.37,basic,3186.49,cash,north,6,6.8,0,0
107706,37,M,9,0,1201.65,standard,2463.16,bank_transfer,east,10,5.5,0,0
107707,41,M,3,1,2981.11,standard,2899.17,credit_card,west,5,8.0,0,0
107708,81,F,0,3,4777.97,standard,3468.35,credit_card,south,0,7.5,0,0
107709,82,F,6,0,1765.23,basic,2997.61,credit_card,west,4,5.4,0,0
107710,34,M,15,0,5039.17,basic,2911.66,credit_card,north,13,5.3,0,0
107711,78,M,16,4,8081.52,basic,2833.25,credit_card,south,14,3.4,0,0
107712,32,M,4,1,3798.3,standard,2587.58,credit_card,north,5,9.4,0,0
107713,68,M,9,1,4457.83,basic,3690.32,credit_card,north,9,5.5,0,0
107714,44,M,6,0,2787.9,premium,5209.47,credit_card,south,8,7.0,0,0
107715,78,F,12,3,12613.56,standard,3213.06,credit_card,north,13,6.3,0,0
107716,75,M,6,0,2706.33,basic,3458.77,credit_card,north,7,3.8,0,1
107717,48,F,14,2,14399.87,basic,3602.49,credit_card,east,12,7.2,0,0
107718,29,M,16,1,10326.4,standard,3288.16,cash,east,17,7.1,0,0
107719,63,F,2,0,7081.4,premium,5251.4,credit_card,north,0,5.7,0,0
107720,48,M,4,1,718.44,standard,2577.99,bank_transfer,south,2,5.5,0,0
107721,49,M,9,1,2777.35,basic,3140.9,bank_transfer,north,7,5.4,0,0
107722,49,M,4,1,164.49,standard,3030.8,credit_card,west,5,7.3,0,0
107723,70,M,6,2,744.44,premium,4560.38,bank_transfer,north,8,8.2,0,0
107724,78,M,6,1,2111.33,basic,2961.87,credit_card,east,5,6.3,0,0
107725,63,F,13,0,1312.23,standard,4055.66,bank_transfer,north,13,8.2,0,0
107726,24,M,14,0,183.01,standard,3455.48,bank_transfer,west,12,5.8,0,0
107727,21,M,4,1,3650.81,basic,3040.09,bank_transfer,south,5,6.5,0,0
107728,69,F,4,0,6140.98,standard,2643.72,credit_card,west,3,6.3,0,0
107729,48,M,3,2,8816.79,basic,3755.62,credit_card,east,4,5.8,0,0
107730,53,M,19,1,5405.11,standard,3783.54,bank_transfer,east,20,4.9,0,0
107731,71,F,8,0,1594.14,standard,3422.57,credit_card,south,8,4.4,0,0
107732,71,M,11,1,1529.2,basic,3050.96,credit_card,west,9,6.9,1,0
107733,34,F,15,1,4973.35,premium,4400.17,credit_card,west,16,6.6,1,0
107734,47,F,7,1,8429.07,basic,3676.59,credit_card,west,7,5.9,0,1
107735,39,F,8,0,8552.55,standard,3713.28,bank_transfer,west,9,6.8,0,0
107736,60,F,11,1,2818.48,basic,3215.09,credit_card,north,10,7.9,0,0
107737,44,M,19,0,1593.34,standard,2854.05,credit_card,west,21,3.7,0,0
107738,54,M,6,1,940.21,standard,3264.5,bank_transfer,south,8,10.0,0,1
107739,63,F,3,0,5313.85,premium,4975.84,credit_card,south,1,6.1,0,0
107740,52,M,2,3,12242.75,basic,3674.32,bank_transfer,north,4,4.7,0,0
107741,21,F,0,1,9752.7,basic,2991.6,bank_transfer,east,0,8.4,0,0
107742,43,F,6,2,4017.23,basic,3070.84,bank_transfer,east,6,8.0,0,0
107743,36,F,8,2,2703.49,basic,2970.71,credit_card,south,10,3.4,0,0
107744,62,M,1,3,4615.39,standard,2881.39,credit_card,south,1,4.2,0,0
107745,43,M,6,2,3814.18,basic,2678.06,credit_card,north,7,6.3,0,0
107746,39,M,9,1,8958.64,basic,3592.38,credit_card,north,10,4.9,1,0
107747,75,M,1,0,406.53,basic,2509.65,bank_transfer,east,1,7.7,0,0
107748,80,F,12,3,5351.9,standard,3190.33,credit_card,north,11,5.3,0,0
107749,45,F,2,1,4994.61,premium,5172.18,bank_transfer,west,0,4.2,0,0
107750,82,F,12,2,5228.08,standard,2595.72,credit_card,south,12,7.8,0,0
107751,61,M,9,2,5087.11,standard,2953.23,bank_transfer,south,7,7.1,0,0
107752,60,M,11,0,2656.13,basic,3288.11,credit_card,south,13,7.3,0,1
107753,54,M,2,1,726.41,standard,3014.35,cash,east,1,9.2,0,0
107754,83,M,19,0,12643.67,basic,3370.85,credit_card,east,20,7.8,0,1
107755,34,M,5,0,4047.47,standard,2543.7,bank_transfer,south,5,5.6,0,0
107756,57,M,2,0,4380.25,standard,2542.67,credit_card,north,1,4.9,1,0
107757,55,M,1,0,3164.67,basic,3269.26,credit_card,east,0,3.5,0,0
107758,78,M,13,0,3368.75,standard,3650.5,credit_card,south,13,5.4,0,0
107759,26,F,14,0,3523.57,premium,5741.46,credit_card,north,15,7.9,0,0
107760,78,M,17,1,8195.66,premium,5319.04,bank_transfer,east,18,6.7,1,0
107761,33,F,18,0,3741.73,basic,3600.52,credit_card,south,18,6.4,0,0
107762,19,M,9,1,4667.01,basic,2558.7,credit_card,east,9,6.8,0,0
107763,60,M,19,0,2703.79,standard,2864.29,credit_card,west,18,7.4,0,0
107764,59,M,16,0,606.42,standard,3172.41,credit_card,east,17,8.6,0,0
107765,74,F,16,0,1210.52,standard,3276.69,cash,west,14,8.1,0,0
107766,84,M,18,2,3340.69,premium,5176.63,credit_card,north,19,6.3,0,0
107767,47,M,3,1,10489.47,standard,2932.7,credit_card,west,3,6.1,0,0
107768,30,F,10,0,2808.19,basic,2703.59,cash,north,8,8.4,0,0
107769,36,M,16,1,2308.86,basic,3081.51,bank_transfer,east,16,6.8,0,0
107770,24,M,9,1,910.43,standard,2634.64,credit_card,north,10,5.7,0,0
107771,26,M,16,1,2250.47,basic,3777.22,credit_card,south,15,4.3,1,1
107772,71,M,11,0,1437.43,basic,2793.52,credit_card,west,9,9.3,0,0
107773,78,F,9,2,4575.35,standard,3450.17,cash,west,8,7.7,0,0
107774,19,F,9,1,10528.78,basic,3155.27,credit_card,east,11,5.5,0,0
107775,67,M,5,1,2992.62,standard,3307.95,credit_card,west,3,6.8,0,0
107776,48,M,16,1,11471.97,standard,3340.12,bank_transfer,south,17,7.6,0,0
107777,50,F,18,0,5082.16,standard,3165.53,credit_card,north,17,8.7,0,0
107778,28,M,1,1,9453.22,premium,4849.28,credit_card,east,0,7.0,0,0
107779,50,F,3,2,9925.01,premium,5444.37,bank_transfer,north,4,4.3,0,0
107780,24,M,17,0,7471.43,basic,3036.24,bank_transfer,north,17,8.3,0,0
107781,48,F,3,2,15675.29,premium,4943.96,credit_card,west,5,4.8,0,0
107782,65,F,5,0,10677.17,standard,3772.59,credit_card,north,6,6.2,0,0
107783,64,F,13,1,6881.37,basic,3140.15,bank_transfer,east,12,6.4,0,0
107784,70,M,6,0,2284.48,premium,5125.76,bank_transfer,south,4,7.8,0,0
107785,36,F,11,2,5464.36,basic,2529.55,credit_card,north,13,6.1,0,0
107786,23,M,1,0,7991.8,standard,2919.25,cash,east,2,10.0,0,0
107787,66,F,17,1,2341.16,standard,3294.31,credit_card,south,16,6.7,0,0
107788,67,M,12,1,1035.36,basic,3125.53,credit_card,north,14,5.1,0,0
107789,29,F,12,0,7087.43,basic,3419.77,credit_card,south,12,2.8,1,1
107790,40,M,4,1,382.35,standard,3026.26,credit_card,south,6,6.1,0,0
107791,71,M,6,0,5744.83,standard,2824.39,credit_card,west,7,7.3,0,1
107792,76,F,11,0,4398.99,premium,5028.91,credit_card,south,9,10.0,0,0
107793,53,M,13,2,8699.76,standard,3435.44,credit_card,south,12,2.7,0,0
107794,20,F,0,2,2643.09,standard,2477.37,credit_card,east,1,8.3,0,0
107795,75,F,9,3,12507.14,basic,3075.12,credit_card,east,7,6.7,0,0
107796,72,F,8,1,12600.18,standard,3198.42,bank_transfer,east,7,8.0,0,0
107797,74,F,9,1,4468.38,standard,3715.05,credit_card,south,10,7.1,0,0
107798,34,M,6,0,309.96,basic,3737.37,credit_card,east,6,4.4,0,0
107799,56,M,15,0,1813.27,standard,3495.46,credit_card,north,13,4.6,1,1
107800,72,M,11,0,4240.35,standard,3183.97,credit_card,west,9,5.7,0,0
107801,62,M,11,3,4771.52,standard,3703.1,credit_card,north,13,7.0,0,1
107802,18,M,18,2,8066.25,basic,3749.86,bank_transfer,east,18,6.1,0,0
107803,38,F,12,0,3767.38,standard,3395.27,bank_transfer,south,11,7.0,0,0
107804,38,M,17,0,4475.36,standard,3666.26,bank_transfer,east,19,7.6,0,0
107805,69,M,2,3,1609.78,premium,4886.95,credit_card,west,2,7.1,0,1
107806,60,F,6,0,5476.53,premium,4559.24,bank_transfer,east,7,6.8,0,0
107807,69,M,0,1,755.73,basic,3333.47,bank_transfer,south,0,6.0,0,0
107808,84,M,2,1,2376.61,premium,4937.31,bank_transfer,west,4,6.3,1,0
107809,61,M,13,1,141.4,standard,3279.25,credit_card,east,11,5.8,0,0
107810,49,F,3,0,9554.69,basic,3116.09,credit_card,east,3,6.1,0,0
107811,27,F,18,1,3126.64,standard,3736.69,cash,north,16,8.0,1,0
107812,81,F,5,1,2987.69,basic,2834.67,credit_card,north,7,8.2,1,0
107813,45,M,19,2,1596.03,premium,4797.77,credit_card,east,20,7.6,1,0
107814,70,F,8,2,9829.94,basic,3258.88,cash,east,10,3.9,0,0
107815,68,F,10,0,2643.11,standard,3676.71,bank_transfer,south,9,6.5,1,0
107816,70,M,14,0,3496.52,basic,2724.28,credit_card,east,12,5.3,0,0
107817,21,M,8,1,3898.0,premium,5230.36,credit_card,east,10,6.9,0,0
107818,34,F,10,0,2137.83,standard,3313.43,bank_transfer,north,12,7.7,0,1
107819,84,M,9,0,6172.18,standard,3900.29,bank_transfer,west,10,7.8,0,0
107820,64,F,1,1,13648.96,standard,3231.98,credit_card,north,0,4.6,0,0
107821,73,M,13,1,3142.6,basic,2821.23,credit_card,east,11,8.8,0,0
107822,40,M,3,2,12003.68,standard,3228.7,credit_card,east,2,4.0,0,0
107823,35,M,1,3,12611.73,basic,3072.46,credit_card,west,1,5.5,0,0
107824,18,M,4,0,352.48,standard,3217.5,credit_card,north,4,8.4,0,0
107825,52,M,13,2,8566.27,standard,2589.84,credit_card,west,11,6.7,0,0
107826,81,F,14,2,6223.69,basic,2809.79,credit_card,east,16,6.2,0,0
107827,75,F,18,0,1786.08,premium,4943.02,credit_card,north,18,7.6,0,0
107828,76,F,5,2,2569.11,basic,3834.82,credit_card,east,5,4.8,0,1
107829,18,F,14,1,7004.37,premium,5299.29,credit_card,north,16,8.8,0,0
107830,20,M,13,0,632.53,standard,2888.94,credit_card,north,12,6.4,0,0
107831,84,F,7,1,8488.72,standard,3241.64,cash,east,6,4.0,0,0
107832,54,M,19,1,802.94,basic,3466.42,bank_transfer,east,17,5.7,0,0
107833,46,M,11,0,12447.36,basic,3394.86,credit_card,south,11,6.9,0,0
107834,50,M,3,1,2188.68,basic,2621.01,credit_card,east,5,6.6,0,0
107835,78,M,5,2,19155.27,standard,3197.88,credit_card,east,4,6.9,0,0
107836,21,M,10,0,237.29,basic,3034.95,credit_card,north,12,8.3,0,0
107837,31,M,6,0,5889.67,standard,2828.22,credit_card,south,4,5.0,0,0
107838,50,M,3,0,6935.29,standard,3566.7,bank_transfer,west,1,6.2,0,0
107839,39,F,14,3,7408.14,standard,3820.95,credit_card,west,13,4.2,0,0
107840,65,M,0,0,7622.13,basic,3107.73,credit_card,south,0,7.5,0,1
107841,20,M,8,0,1009.32,premium,4947.97,credit_card,south,10,6.7,0,0
107842,40,F,19,0,4144.66,basic,3424.35,bank_transfer,east,19,8.0,0,0
107843,38,M,7,0,2258.02,standard,1744.69,cash,east,6,5.8,0,0
107844,60,F,11,1,7366.69,basic,3820.26,cash,west,9,7.1,1,0
107845,43,F,6,1,583.72,standard,3753.8,bank_transfer,north,4,5.7,0,0
107846,58,M,17,1,4931.82,standard,3957.43,credit_card,north,16,8.4,0,0
107847,55,M,0,0,4563.85,basic,2660.68,cash,south,0,7.1,0,0
107848,28,M,8,0,3248.99,standard,3152.35,credit_card,north,9,4.5,1,0
107849,46,M,6,0,153.61,basic,3629.86,credit_card,east,4,7.2,0,0
107850,77,M,13,0,2920.61,standard,2685.92,credit_card,south,14,5.3,0,0
107851,84,M,0,0,2587.23,standard,3088.74,cash,west,1,8.6,0,0
107852,82,M,12,0,2711.42,standard,3054.04,credit_card,north,13,6.9,0,0
107853,78,F,19,0,2734.56,basic,2522.64,bank_transfer,east,19,7.1,0,0
107854,36,M,14,1,875.23,basic,3493.9,credit_card,west,13,4.0,0,0
107855,63,F,4,2,9622.69,premium,5159.9,credit_card,west,3,6.3,0,1
107856,66,M,4,2,9681.85,standard,3115.93,bank_transfer,south,3,3.5,0,1
107857,39,F,13,0,3027.73,standard,2810.85,credit_card,west,14,7.6,0,0
107858,74,M,13,1,3979.84,premium,5723.25,credit_card,south,14,6.5,0,0
107859,31,F,13,2,8729.61,standard,3417.92,bank_transfer,east,14,6.0,0,0
107860,61,M,4,0,6733.27,basic,3258.15,credit_card,north,2,7.3,1,0
107861,33,F,10,0,9773.77,standard,3580.91,credit_card,north,12,7.8,0,0
107862,29,M,18,0,767.62,premium,5594.53,bank_transfer,west,20,8.9,0,0
107863,72,M,4,1,2789.06,basic,2824.05,credit_card,west,2,6.1,0,0
107864,68,M,3,1,8308.22,standard,3262.91,credit_card,east,5,6.1,0,0
107865,56,M,14,0,9909.17,standard,3314.55,credit_card,west,16,8.6,0,0
107866,50,M,6,1,3854.08,basic,3147.45,bank_transfer,east,6,7.9,0,0
107867,50,M,4,0,1753.81,standard,3320.81,credit_card,east,6,7.9,0,0
107868,46,M,14,0,9999.67,standard,2875.04,credit_card,north,12,7.4,0,0
107869,48,M,13,0,3393.64,standard,2245.83,bank_transfer,north,14,9.1,0,0
107870,48,F,2,1,1994.89,basic,2904.43,credit_card,east,2,5.6,0,0
107871,63,F,4,1,321.26,basic,2423.94,credit_card,west,6,7.9,0,0
107872,69,M,11,2,5142.93,basic,3065.98,credit_card,north,9,4.8,1,0
107873,27,F,19,0,7181.33,basic,2705.67,bank_transfer,east,18,5.5,0,0
107874,58,M,13,0,4220.12,basic,3289.11,credit_card,south,12,10.0,0,0
107875,20,M,4,0,7165.22,standard,3035.8,bank_transfer,west,4,8.7,0,0
107876,76,M,3,2,839.85,basic,3028.27,credit_card,north,2,5.7,0,1
107877,69,M,15,1,5705.36,basic,3527.06,credit_card,east,13,3.5,0,0
107878,51,F,6,0,9402.21,basic,3569.11,bank_transfer,north,5,4.5,0,0
107879,66,M,2,2,5242.26,standard,2803.43,credit_card,north,1,6.9,0,0
107880,45,F,3,0,1244.14,premium,5146.89,bank_transfer,east,5,8.6,0,0
107881,30,M,19,2,11339.08,basic,3471.17,bank_transfer,east,17,6.3,0,0
107882,84,M,5,0,7287.55,basic,2512.14,credit_card,south,3,7.7,1,1
107883,78,M,2,1,4447.37,standard,3397.74,credit_card,west,0,2.1,1,0
107884,77,F,0,1,9044.62,standard,2633.42,credit_card,north,1,6.4,0,0
107885,41,M,2,0,4631.14,standard,2738.12,credit_card,west,0,8.7,0,0
107886,80,M,7,2,7190.05,standard,3012.08,credit_card,east,9,5.8,0,0
107887,78,M,15,2,16430.69,basic,2879.01,credit_card,east,14,7.5,1,0
107888,40,F,6,1,377.59,premium,4780.82,credit_card,east,5,9.9,0,0
107889,47,M,17,0,6867.95,standard,3530.96,credit_card,east,16,6.3,0,0
107890,77,F,8,3,6692.41,basic,2683.71,credit_card,west,6,6.6,0,0
107891,35,M,2,1,11631.83,standard,3407.99,cash,east,0,6.0,0,0
107892,73,M,17,1,5244.2,basic,2959.63,credit_card,north,17,6.2,1,0
107893,70,F,15,0,595.95,standard,3613.91,credit_card,west,15,7.9,0,0
107894,24,F,0,1,227.64,basic,3169.07,credit_card,east,0,6.4,0,0
107895,69,M,19,3,7663.49,basic,2957.65,credit_card,south,20,8.7,0,0
107896,21,M,15,1,459.66,standard,2914.0,bank_transfer,west,15,4.7,0,0
107897,51,M,11,1,11051.57,premium,5446.72,credit_card,south,13,7.5,1,0
107898,50,F,5,1,10079.95,basic,3517.2,bank_transfer,south,3,6.6,1,0
107899,55,M,8,3,12159.21,premium,5173.16,bank_transfer,west,9,8.5,0,0
107900,43,F,12,1,3506.45,basic,3692.38,bank_transfer,south,14,6.7,0,0
107901,18,M,11,1,7053.45,standard,3695.36,cash,west,10,6.3,0,1
107902,21,M,12,1,7328.45,premium,4889.3,bank_transfer,east,12,7.4,0,0
107903,56,F,17,1,3757.26,basic,3862.75,credit_card,east,17,8.5,0,0
107904,71,F,18,0,6724.01,basic,3626.23,credit_card,east,16,6.9,0,0
107905,50,M,18,1,5232.22,standard,3024.73,bank_transfer,north,20,5.6,0,0
107906,50,F,18,0,709.46,standard,3124.18,credit_card,south,20,5.1,0,0
107907,37,F,5,0,12051.35,premium,5552.36,bank_transfer,west,5,7.0,0,0
107908,33,F,15,0,5295.55,standard,3901.52,credit_card,north,15,7.1,0,0
107909,38,F,6,1,6815.25,standard,3049.02,credit_card,north,8,3.1,0,0
107910,62,M,6,1,10938.05,standard,4062.64,cash,west,8,4.8,1,0
107911,79,F,18,2,5555.0,basic,3980.02,bank_transfer,north,17,6.2,0,0
107912,48,F,15,0,11962.73,standard,3580.58,bank_transfer,south,15,4.7,0,0
107913,59,M,16,3,1383.85,standard,3556.76,credit_card,west,16,6.3,0,1
107914,29,M,18,0,1437.13,standard,3603.98,credit_card,north,20,6.3,0,0
